20,82
40,113
60,113
80,113
100,113
120,113
140,113
160,113
180,113
200,113
220,113
240,113
260,113
280,113
300,113
320,113
340,113
360,113
380,113
400,113
420,113
440,113
460,113
480,113
500,113
520,113
540,113
560,113
580,113
600,113
620,113
640,113
660,113
680,113
700,113
720,113
740,113
760,113
780,113
800,113
820,113
840,113
860,113
880,113
900,113
920,113
940,113
960,113
980,113
1000,113
