20,175
40,203
60,304
80,390
100,459
120,483
140,516
160,516
180,516
200,516
220,516
240,539
260,569
280,569
300,573
320,582
340,582
360,582
380,582
400,582
420,582
440,582
460,582
480,582
500,582
520,582
540,582
560,582
580,582
600,582
620,582
640,582
660,582
680,582
700,582
720,582
740,582
760,582
780,582
800,582
820,582
840,582
860,582
880,582
900,582
920,582
940,582
960,582
980,582
1000,603
